intersect_bp,jaccard,max_containment,f_query_match,f_match_query,match_filename,match_name,match_md5,match_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative
14000,0.0014753925598060913,0.0031616982836495033,0.0031616982836495033,0.002758620689655172,shew/2022-05-06_13-58-43/files/GCA_000013765.1_ASM1376v1_genomic.fna.gz,GCA_000013765.1 Shewanella denitrificans OS217,736b4f16,4428000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,a6255edb,5075000,27,DNA,1000,5075,False,0.8039162630081221,0.8079871615276926,0.8059517122679074,0.8079871615276926,False
98000,0.0102446163495714,0.021355415123120506,0.021355415123120506,0.019310344827586208,shew/2022-05-06_13-58-43/files/GCA_000014685.1_ASM1468v1_genomic.fna.gz,GCA_000014685.1 Shewanella sp. MR-4,3e5370b0,4589000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,a6255edb,5075000,27,DNA,1000,5075,False,0.8639940304068239,0.867221280972944,0.865607655689884,0.867221280972944,False
11000,0.0011393060590367686,0.0023959921585711176,0.0023959921585711176,0.002167487684729064,shew/2022-05-06_13-58-43/files/GCA_000014705.1_ASM1470v1_genomic.fna.gz,GCA_000014705.1 Shewanella frigidimarina NCIMB 400,b24ebc51,4591000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,a6255edb,5075000,27,DNA,1000,5075,False,0.7967677134949508,0.7997309493722873,0.798249331433619,0.7997309493722873,False
5000,0.00047888133320563166,0.0009852216748768472,0.000930925339787749,0.0009852216748768472,shew/2022-05-06_13-58-43/files/GCA_000014885.1_ASM1488v1_genomic.fna.gz,GCA_000014885.1 Shewanella piezotolerans WP3,a6298fd3,5371000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,a6255edb,5075000,27,DNA,1000,5075,False,0.7738368480826112,0.7722138508649136,0.7730253494737624,0.7738368480826112,True
237000,0.025023756731073803,0.05115475933520397,0.05115475933520397,0.046699507389162564,shew/2022-05-06_13-58-43/files/GCA_000015185.1_ASM1518v1_genomic.fna.gz,GCA_000015185.1 Shewanella sp. W3-18-1,2f86f456,4633000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,a6255edb,5075000,27,DNA,1000,5075,False,0.8927200118715827,0.8957379297253156,0.8942289707984492,0.8957379297253156,False
11000,0.0011759675005345307,0.002564102564102564,0.002564102564102564,0.002167487684729064,shew/2022-05-06_13-58-43/files/GCA_000015245.1_ASM1524v1_genomic.fna.gz,GCA_000015245.1 Shewanella amazonensis SB2B,edebca77,4290000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,a6255edb,5075000,27,DNA,1000,5075,False,0.7967677134949508,0.8017420167452479,0.7992548651200994,0.8017420167452479,False
2368000,0.3101912496725177,0.4806170083214938,0.4806170083214938,0.46660098522167487,shew/2022-05-06_13-58-43/files/GCA_000015845.1_ASM1584v1_genomic.fna.gz,GCA_000015845.1 Shewanella baltica OS155,42ac4c57,4927000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,a6255edb,5075000,27,DNA,1000,5075,False,0.9721621936812654,0.9732284204294378,0.9726953070553517,0.9732284204294378,False
8000,0.0008376086273688619,0.001784121320249777,0.001784121320249777,0.0015763546798029558,shew/2022-05-06_13-58-43/files/GCA_000016065.1_ASM1606v1_genomic.fna.gz,GCA_000016065.1 Shewanella loihica PV-4,9cc1a485,4484000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,a6255edb,5075000,27,DNA,1000,5075,False,0.7874253736601243,0.7910444777237925,0.7892349256919584,0.7910444777237925,False
5075000,1.0,1.0,1.0,1.0,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,a6255edb,5075000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,a6255edb,5075000,27,DNA,1000,5075,False,1.0,1.0,1.0,1.0,False
4000,0.00038160656363289447,0.0007881773399014779,0.0007392348918868971,0.0007881773399014779,shew/2022-05-06_13-58-43/files/GCA_000018025.1_ASM1802v1_genomic.fna.gz,GCA_000018025.1 Shewanella sediminis HAW-EB3,225d93fe,5411000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,a6255edb,5075000,27,DNA,1000,5075,False,0.7674677697777927,0.7656476958773983,0.7665577328275955,0.7674677697777927,True
