intersect_bp,jaccard,max_containment,f_query_match,f_match_query,match_filename,match_name,match_md5,match_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative
8000,0.0008382229673093043,0.0018357044515832951,0.0018357044515832951,0.0015402387370042356,shew/2022-05-06_13-58-43/files/GCA_000013765.1_ASM1376v1_genomic.fna.gz,GCA_000013765.1 Shewanella denitrificans OS217,7e80a8a8,4358000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c919cdca,5194000,49,DNA,1000,5194,False,0.8762011878056306,0.8793448815763163,0.8777730346909735,0.8793448815763163,False
33000,0.003362885967594008,0.007093723129836629,0.007093723129836629,0.006353484790142472,shew/2022-05-06_13-58-43/files/GCA_000014685.1_ASM1468v1_genomic.fna.gz,GCA_000014685.1 Shewanella sp. MR-4,599c9ff4,4652000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c919cdca,5194000,49,DNA,1000,5194,False,0.901910639352922,0.9039414274710308,0.9029260334119764,0.9039414274710308,False
9000,0.0009071666162685213,0.001900337837837838,0.001900337837837838,0.0017327685791297652,shew/2022-05-06_13-58-43/files/GCA_000014705.1_ASM1470v1_genomic.fna.gz,GCA_000014705.1 Shewanella frigidimarina NCIMB 400,55d2d260,4736000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c919cdca,5194000,49,DNA,1000,5194,False,0.8783098769872866,0.8799660866164708,0.8791379818018787,0.8799660866164708,False
2000,0.00019264110961279138,0.0003853564547206166,0.0003853564547206166,0.0003850596842510589,shew/2022-05-06_13-58-43/files/GCA_000014885.1_ASM1488v1_genomic.fna.gz,GCA_000014885.1 Shewanella piezotolerans WP3,a3cdd120,5190000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c919cdca,5194000,49,DNA,1000,5194,False,0.8517593291115139,0.8517727212386055,0.8517660251750596,0.8517727212386055,True
73000,0.007457350086832158,0.015638389031705228,0.015638389031705228,0.01405467847516365,shew/2022-05-06_13-58-43/files/GCA_000015185.1_ASM1518v1_genomic.fna.gz,GCA_000015185.1 Shewanella sp. W3-18-1,f589b945,4668000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c919cdca,5194000,49,DNA,1000,5194,False,0.9166434233144048,0.9186430120181084,0.9176432176662566,0.9186430120181084,False
5000,0.0005268703898840885,0.0011625203441060219,0.0011625203441060219,0.0009626492106276473,shew/2022-05-06_13-58-43/files/GCA_000015245.1_ASM1524v1_genomic.fna.gz,GCA_000015245.1 Shewanella amazonensis SB2B,35706190,4301000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c919cdca,5194000,49,DNA,1000,5194,False,0.8678369229390301,0.8711846517328635,0.8695107873359469,0.8711846517328635,True
1670000,0.19667883641502767,0.33621904570163075,0.33621904570163075,0.3215248363496342,shew/2022-05-06_13-58-43/files/GCA_000015845.1_ASM1584v1_genomic.fna.gz,GCA_000015845.1 Shewanella baltica OS155,9766343e,4967000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c919cdca,5194000,49,DNA,1000,5194,False,0.9771093151324985,0.9780008468430244,0.9775550809877614,0.9780008468430244,False
6000,0.0006132461161079313,0.0013054830287206266,0.0013054830287206266,0.0011551790527531767,shew/2022-05-06_13-58-43/files/GCA_000016065.1_ASM1606v1_genomic.fna.gz,GCA_000016065.1 Shewanella loihica PV-4,6f6c86c2,4596000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c919cdca,5194000,49,DNA,1000,5194,False,0.8710720272363924,0.8732491837740342,0.8721606055052133,0.8732491837740342,True
5194000,1.0,1.0,1.0,1.0,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c919cdca,5194000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c919cdca,5194000,49,DNA,1000,5194,False,1.0,1.0,1.0,1.0,False
4000,0.0003771094560196097,0.0007701193685021178,0.0007384160974709249,0.0007701193685021178,shew/2022-05-06_13-58-43/files/GCA_000018025.1_ASM1802v1_genomic.fna.gz,GCA_000018025.1 Shewanella sediminis HAW-EB3,c51994e2,5417000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,c919cdca,5194000,49,DNA,1000,5194,False,0.8638938221170674,0.8631529888068716,0.8635234054619696,0.8638938221170674,True
