intersect_bp,jaccard,max_containment,f_query_match,f_match_query,match_filename,match_name,match_md5,match_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative
10000,0.0010444955086693127,0.002269117313365101,0.002269117313365101,0.0019316206297083252,shew/2022-05-06_13-58-43/files/GCA_000013765.1_ASM1376v1_genomic.fna.gz,GCA_000013765.1 Shewanella denitrificans OS217,d25a37af,4407000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,09a08691,5177000,31,DNA,1000,5177,False,0.8174272124768872,0.8216844398939895,0.8195558261854383,0.8216844398939895,False
86000,0.008784473953013279,0.018301766333262397,0.018301766333262397,0.016611937415491596,shew/2022-05-06_13-58-43/files/GCA_000014685.1_ASM1468v1_genomic.fna.gz,GCA_000014685.1 Shewanella sp. MR-4,ba27e9ae,4699000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,09a08691,5177000,31,DNA,1000,5177,False,0.8761817495383094,0.8789241290538277,0.8775529392960686,0.8789241290538277,False
8000,0.0007968127490039841,0.001642373229316362,0.001642373229316362,0.0015452965037666602,shew/2022-05-06_13-58-43/files/GCA_000014705.1_ASM1470v1_genomic.fna.gz,GCA_000014705.1 Shewanella frigidimarina NCIMB 400,20ee5b30,4871000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,09a08691,5177000,31,DNA,1000,5177,False,0.8115643512980416,0.8131609443043905,0.812362647801216,0.8131609443043905,False
4000,0.00037943464238284955,0.0007726482518833301,0.0007450176941702365,0.0007726482518833301,shew/2022-05-06_13-58-43/files/GCA_000014885.1_ASM1488v1_genomic.fna.gz,GCA_000014885.1 Shewanella piezotolerans WP3,c1387b9b,5369000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,09a08691,5177000,31,DNA,1000,5177,False,0.7936194756328568,0.7926877522149574,0.793153613923907,0.7936194756328568,True
180000,0.018856065367693273,0.039569136073862386,0.039569136073862386,0.034769171334749854,shew/2022-05-06_13-58-43/files/GCA_000015185.1_ASM1518v1_genomic.fna.gz,GCA_000015185.1 Shewanella sp. W3-18-1,9f396a02,4549000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,09a08691,5177000,31,DNA,1000,5177,False,0.897308440420079,0.9010594332544244,0.8991839368372516,0.9010594332544244,False
7000,0.0007471448393638595,0.0016670635865682305,0.0016670635865682305,0.0013521344407958276,shew/2022-05-06_13-58-43/files/GCA_000015245.1_ASM1524v1_genomic.fna.gz,GCA_000015245.1 Shewanella amazonensis SB2B,1cb4c53a,4199000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,09a08691,5177000,31,DNA,1000,5177,False,0.808076085030039,0.8135524433219083,0.8108142641759737,0.8135524433219083,False
2305000,0.29229013441541973,0.4597128041483845,0.4597128041483845,0.445238555147769,shew/2022-05-06_13-58-43/files/GCA_000015845.1_ASM1584v1_genomic.fna.gz,GCA_000015845.1 Shewanella baltica OS155,f8954f9e,5014000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,09a08691,5177000,31,DNA,1000,5177,False,0.9742362448245161,0.9752421673635855,0.9747392060940507,0.9752421673635855,False
5000,0.0005163155720776538,0.0011081560283687944,0.0011081560283687944,0.0009658103148541626,shew/2022-05-06_13-58-43/files/GCA_000016065.1_ASM1606v1_genomic.fna.gz,GCA_000016065.1 Shewanella loihica PV-4,e407e752,4512000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,09a08691,5177000,31,DNA,1000,5177,False,0.799352700369776,0.8029057083490222,0.8011292043593992,0.8029057083490222,True
5177000,1.0,1.0,1.0,1.0,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,09a08691,5177000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,09a08691,5177000,31,DNA,1000,5177,False,1.0,1.0,1.0,1.0,False
9000,0.00085927057475654,0.0017384585667374927,0.0016961929890689784,0.0017384585667374927,shew/2022-05-06_13-58-43/files/GCA_000018025.1_ASM1802v1_genomic.fna.gz,GCA_000018025.1 Shewanella sediminis HAW-EB3,ec67e4f4,5306000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,09a08691,5177000,31,DNA,1000,5177,False,0.8146537169479842,0.8140071775424478,0.814330447245216,0.8146537169479842,False
