intersect_bp,jaccard,max_containment,f_query_match,f_match_query,match_filename,match_name,match_md5,match_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative
21000,0.0022498392971930575,0.004879182156133829,0.004879182156133829,0.004157592555929519,shew/2022-05-06_13-58-43/files/GCA_000013765.1_ASM1376v1_genomic.fna.gz,GCA_000013765.1 Shewanella denitrificans OS217,38a735a9,4304000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,8381223a,5051000,29,DNA,1000,5051,False,0.827734583709234,0.8323152053000009,0.8300248945046175,0.8323152053000009,False
93000,0.009621353196772191,0.0197536108751062,0.0197536108751062,0.018412195604830726,shew/2022-05-06_13-58-43/files/GCA_000014685.1_ASM1468v1_genomic.fna.gz,GCA_000014685.1 Shewanella sp. MR-4,612311ed,4708000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,8381223a,5051000,29,DNA,1000,5051,False,0.8713167331252665,0.8734321816110713,0.8723744573681689,0.8734321816110713,False
15000,0.0015348408881612607,0.0031665611146295125,0.0031665611146295125,0.002969708968521085,shew/2022-05-06_13-58-43/files/GCA_000014705.1_ASM1470v1_genomic.fna.gz,GCA_000014705.1 Shewanella frigidimarina NCIMB 400,451ecafb,4737000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,8381223a,5051000,29,DNA,1000,5051,False,0.8181862997719256,0.8199990985990889,0.8190926991855072,0.8199990985990889,False
12000,0.0011630160883892228,0.002375767174816868,0.0022731577950369387,0.002375767174816868,shew/2022-05-06_13-58-43/files/GCA_000014885.1_ASM1488v1_genomic.fna.gz,GCA_000014885.1 Shewanella piezotolerans WP3,aeb78d21,5279000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,8381223a,5051000,29,DNA,1000,5051,False,0.8119148383533125,0.810679696066735,0.8112972672100237,0.8119148383533125,False
206000,0.02190557209698001,0.045185347663961394,0.045185347663961394,0.04078400316768957,shew/2022-05-06_13-58-43/files/GCA_000015185.1_ASM1518v1_genomic.fna.gz,GCA_000015185.1 Shewanella sp. W3-18-1,4e9281e3,4559000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,8381223a,5051000,29,DNA,1000,5051,False,0.8955417903558925,0.8987121391573432,0.8971269647566178,0.8987121391573432,False
15000,0.0015960842732496276,0.0034387895460797797,0.0034387895460797797,0.002969708968521085,shew/2022-05-06_13-58-43/files/GCA_000015245.1_ASM1524v1_genomic.fna.gz,GCA_000015245.1 Shewanella amazonensis SB2B,84ea9fb0,4362000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,8381223a,5051000,29,DNA,1000,5051,False,0.8181862997719256,0.822334420426008,0.8202603600989669,0.822334420426008,False
2222000,0.290002610284521,0.45975584523070556,0.45975584523070556,0.4399128885369234,shew/2022-05-06_13-58-43/files/GCA_000015845.1_ASM1584v1_genomic.fna.gz,GCA_000015845.1 Shewanella baltica OS155,7c12cad4,4833000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,8381223a,5051000,29,DNA,1000,5051,False,0.9720806528291412,0.9735606431937794,0.9728206480114603,0.9735606431937794,False
15000,0.0015672343537770348,0.0033076074972436605,0.0033076074972436605,0.002969708968521085,shew/2022-05-06_13-58-43/files/GCA_000016065.1_ASM1606v1_genomic.fna.gz,GCA_000016065.1 Shewanella loihica PV-4,a84ce0ad,4535000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,8381223a,5051000,29,DNA,1000,5051,False,0.8181862997719256,0.8212322556657957,0.8197092777188606,0.8212322556657957,False
5051000,1.0,1.0,1.0,1.0,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,8381223a,5051000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,8381223a,5051000,29,DNA,1000,5051,False,1.0,1.0,1.0,1.0,False
15000,0.0014188422247446084,0.002969708968521085,0.002709537572254335,0.002969708968521085,shew/2022-05-06_13-58-43/files/GCA_000018025.1_ASM1802v1_genomic.fna.gz,GCA_000018025.1 Shewanella sediminis HAW-EB3,9b99b996,5536000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,8381223a,5051000,29,DNA,1000,5051,False,0.8181862997719256,0.8156036187964847,0.8168949592842052,0.8181862997719256,False
14000,0.0013882002974714923,0.0027733755942947703,0.0027733755942947703,0.0027717283706196793,shew/2022-05-06_13-58-43/files/GCA_000018285.1_ASM1828v1_genomic.fna.gz,GCA_000018285.1 Shewanella pealeana ATCC 700345,6b998f26,5048000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,8381223a,5051000,29,DNA,1000,5051,False,0.8162420953747787,0.8162588177641013,0.81625045656944,0.8162588177641013,False
2738000,0.36073781291172596,0.5420708770540487,0.5188554102709872,0.5420708770540487,shew/2022-05-06_13-58-43/files/GCA_000018765.1_ASM1876v1_genomic.fna.gz,GCA_000018765.1 Shewanella baltica OS195,e33cb145,5277000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,8381223a,5051000,29,DNA,1000,5051,False,0.9791055668888003,0.9776288564413438,0.9783672116650721,0.9791055668888003,False
16000,0.001564333202972233,0.0031676895664224905,0.0030810706720585403,0.0031676895664224905,shew/2022-05-06_13-58-43/files/GCA_000019185.1_ASM1918v1_genomic.fna.gz,GCA_000019185.1 Shewanella halifaxensis HAW-EB4,1eafbc2f,5193000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,8381223a,5051000,29,DNA,1000,5051,False,0.8200091733846109,0.8192255818856577,0.8196173776351343,0.8200091733846109,False
12000,0.0011141026831306285,0.002375767174816868,0.00209351011863224,0.002375767174816868,shew/2022-05-06_13-58-43/files/GCA_000019525.1_ASM1952v1_genomic.fna.gz,GCA_000019525.1 Shewanella woodyi ATCC 51908,0b3d90ea,5732000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,8381223a,5051000,29,DNA,1000,5051,False,0.8119148383533125,0.8083815288555113,0.8101481836044119,0.8119148383533125,False
2486000,0.3268042592349152,0.4930583101943673,0.4930583101943673,0.49217976638289446,shew/2022-05-06_13-58-43/files/GCA_000021665.1_ASM2166v1_genomic.fna.gz,GCA_000021665.1 Shewanella baltica OS223,dd875a06,5042000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,8381223a,5051000,29,DNA,1000,5051,False,0.9758511489410763,0.9759111627623849,0.9758811558517306,0.9759111627623849,False
