intersect_bp,jaccard,max_containment,f_query_match,f_match_query,match_filename,match_name,match_md5,match_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative
13000,0.0013585536628696834,0.0029741477922672157,0.0029741477922672157,0.002494722701976588,shew/2022-05-06_13-58-43/files/GCA_000013765.1_ASM1376v1_genomic.fna.gz,GCA_000013765.1 Shewanella denitrificans OS217,7f6237c8,4371000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,5e8cc68d,5211000,43,DNA,1000,5211,False,0.8698925959829359,0.8734559134781599,0.8716742547305478,0.8734559134781599,False
41000,0.00414811817078106,0.008697496817988969,0.008697496817988969,0.007867971598541548,shew/2022-05-06_13-58-43/files/GCA_000014685.1_ASM1468v1_genomic.fna.gz,GCA_000014685.1 Shewanella sp. MR-4,238be8f9,4714000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,5e8cc68d,5211000,43,DNA,1000,5211,False,0.8934424359402487,0.8955275204896004,0.8944849782149246,0.8955275204896004,False
11000,0.0011059722501508143,0.002317741255794353,0.002317741255794353,0.002110919209364805,shew/2022-05-06_13-58-43/files/GCA_000014705.1_ASM1470v1_genomic.fna.gz,GCA_000014705.1 Shewanella frigidimarina NCIMB 400,f37a11a4,4746000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,5e8cc68d,5211000,43,DNA,1000,5211,False,0.8665196379423092,0.8684052507632867,0.867462444352798,0.8684052507632867,False
4000,0.0003860258637328701,0.0007759456838021338,0.0007759456838021338,0.0007676069852235655,shew/2022-05-06_13-58-43/files/GCA_000014885.1_ASM1488v1_genomic.fna.gz,GCA_000014885.1 Shewanella piezotolerans WP3,d0ac1d63,5155000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,5e8cc68d,5211000,43,DNA,1000,5211,False,0.8463721612786146,0.846584856886398,0.8464785090825062,0.846584856886398,True
108000,0.011174340403517847,0.02367382726874178,0.02367382726874178,0.02072538860103627,shew/2022-05-06_13-58-43/files/GCA_000015185.1_ASM1518v1_genomic.fna.gz,GCA_000015185.1 Shewanella sp. W3-18-1,9b4e5b32,4562000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,5e8cc68d,5211000,43,DNA,1000,5211,False,0.9137952570905087,0.9166262496956434,0.915210753393076,0.9166262496956434,False
3000,0.000320958596341072,0.000724812756704518,0.000724812756704518,0.0005757052389176742,shew/2022-05-06_13-58-43/files/GCA_000015245.1_ASM1524v1_genomic.fna.gz,GCA_000015245.1 Shewanella amazonensis SB2B,c5f8402e,4139000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,5e8cc68d,5211000,43,DNA,1000,5211,False,0.8407285934736661,0.8452438042393178,0.842986198856492,0.8452438042393178,True
1821000,0.2202467343976778,0.37330873308733087,0.37330873308733087,0.3494530800230282,shew/2022-05-06_13-58-43/files/GCA_000015845.1_ASM1584v1_genomic.fna.gz,GCA_000015845.1 Shewanella baltica OS155,69515ac8,4878000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,5e8cc68d,5211000,43,DNA,1000,5211,False,0.9758456635984427,0.9773454523561473,0.976595557977295,0.9773454523561473,False
5000,0.0005129783523135324,0.001101079057476327,0.001101079057476327,0.0009595087315294569,shew/2022-05-06_13-58-43/files/GCA_000016065.1_ASM1606v1_genomic.fna.gz,GCA_000016065.1 Shewanella loihica PV-4,c7a031fc,4541000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,5e8cc68d,5211000,43,DNA,1000,5211,False,0.8507757282239318,0.8535030579468089,0.8521393930853703,0.8535030579468089,True
5211000,1.0,1.0,1.0,1.0,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,5e8cc68d,5211000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,5e8cc68d,5211000,43,DNA,1000,5211,False,1.0,1.0,1.0,1.0,False
3000,0.0002815579540122008,0.0005757052389176742,0.0005507618872774004,0.0005757052389176742,shew/2022-05-06_13-58-43/files/GCA_000018025.1_ASM1802v1_genomic.fna.gz,GCA_000018025.1 Shewanella sediminis HAW-EB3,cdc4d6cf,5447000,shew/2022-05-06_13-58-43/files/GCA_000017325.1_ASM1732v1_genomic.fna.gz,GCA_000017325.1 Shewanella baltica OS185,5e8cc68d,5211000,43,DNA,1000,5211,False,0.8407285934736661,0.8398630258933943,0.8402958096835302,0.8407285934736661,True
