intersect_bp,jaccard,max_containment,f_query_match,f_match_query,match_filename,match_name,match_md5,match_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative
5000,0.000503879875037791,0.0010382059800664453,0.0010382059800664453,0.0009780907668231612,/dev/fd/63,"GCF_009183365.2 Shewanella algae strain=CECT-5071, ASM918336v2",d38f7ba9,4816000,/dev/fd/63,"GCF_000017325.1 Shewanella baltica OS185 strain=OS185, ASM1732v1",7b49cd91,5112000,51,DNA,1000,5112,False,0.8729468991928931,0.8739684507992265,0.8734576749960599,0.8739684507992265,True
5000,0.0004993508439029262,0.0010191602119853241,0.0010191602119853241,0.0009780907668231612,/dev/fd/63,"GCF_009730655.1 Shewanella algae strain=RQs-106, ASM973065v1",b6b60953,4906000,/dev/fd/63,"GCF_000017325.1 Shewanella baltica OS185 strain=OS185, ASM1732v1",7b49cd91,5112000,51,DNA,1000,5112,False,0.8729468991928931,0.8736512194906381,0.8732990593417655,0.8736512194906381,True
5000,0.0005134524543027316,0.0010796804145972792,0.0010796804145972792,0.0009780907668231612,/dev/fd/63,"GCF_007595375.1 Shewanella algae strain=CLS3, ASM759537v1",ab60253e,4631000,/dev/fd/63,"GCF_000017325.1 Shewanella baltica OS185 strain=OS185, ASM1732v1",7b49cd91,5112000,51,DNA,1000,5112,False,0.8729468991928931,0.8746399657793615,0.8737934324861274,0.8746399657793615,True
3000,0.00033263111209668475,0.0007672634271099745,0.0007672634271099745,0.0005868544600938967,/dev/fd/63,"GCF_014651955.1 Shewanella fodinae strain=KCTC 22506, ASM1465195v1",7f8662e9,3910000,/dev/fd/63,"GCF_000017325.1 Shewanella baltica OS185 strain=OS185, ASM1732v1",7b49cd91,5112000,51,DNA,1000,5112,False,0.8642469412689503,0.8688013365154956,0.8665241388922229,0.8688013365154956,True
3000,0.0002638522427440633,0.0005868544600938967,0.0004791566842357451,0.0005868544600938967,/dev/fd/63,"GCF_002005305.1 Shewanella psychrophila strain=WP2, ASM200530v1",6c93574a,6261000,/dev/fd/63,"GCF_000017325.1 Shewanella baltica OS185 strain=OS185, ASM1732v1",7b49cd91,5112000,51,DNA,1000,5112,False,0.8642469412689503,0.8608179699990439,0.862532455633997,0.8642469412689503,True
5000,0.0005033725963958522,0.0010360547036883548,0.0010360547036883548,0.0009780907668231612,/dev/fd/63,"GCF_017580455.1 Shewanella algae strain=CCUG-56496, ASM1758045v1",a92e1ce4,4826000,/dev/fd/63,"GCF_000017325.1 Shewanella baltica OS185 strain=OS185, ASM1732v1",7b49cd91,5112000,51,DNA,1000,5112,False,0.8729468991928931,0.8739329056966532,0.8734399024447732,0.8739329056966532,True
9000,0.0009046135289978892,0.0018572018159306646,0.0018572018159306646,0.0017605633802816902,/dev/fd/63,"GCF_001529365.1 Shewanella frigidimarina strain=Ag06-30, ASM152936v1",ee4ea4fa,4846000,/dev/fd/63,"GCF_000017325.1 Shewanella baltica OS185 strain=OS185, ASM1732v1",7b49cd91,5112000,51,DNA,1000,5112,False,0.883066012406095,0.883991761670223,0.883528887038159,0.883991761670223,False
347000,0.03533964762195743,0.06865848832607835,0.06865848832607835,0.06787949921752738,/dev/fd/63,"GCF_013248875.1 Shewanella sp. DC2-4 strain=DC2-4, ASM1324887v1",27bde76d,5054000,/dev/fd/63,"GCF_000017325.1 Shewanella baltica OS185 strain=OS185, ASM1732v1",7b49cd91,5112000,51,DNA,1000,5112,False,0.9486213925915299,0.9488336602941626,0.9487275264428463,0.9488336602941626,False
1000,9.374707040404987e-05,0.00019561815336463224,0.00017998560115190784,0.00019561815336463224,/dev/fd/63,"GCF_000018025.1 Shewanella sediminis HAW-EB3 strain=HAW-EB3, ASM1802v1",d0344d3c,5556000,/dev/fd/63,"GCF_000017325.1 Shewanella baltica OS185 strain=OS185, ASM1732v1",7b49cd91,5112000,51,DNA,1000,5112,False,0.845828924451063,0.8444487350339603,0.8451388297425116,0.845828924451063,True
11000,0.001085347804637395,0.0021851410409217324,0.0021851410409217324,0.0021517996870109544,/dev/fd/63,"GCF_014163715.1 Shewanella sp. SR44-4 strain=SR44-4, ASM1416371v1",2beb953e,5034000,/dev/fd/63,"GCF_000017325.1 Shewanella baltica OS185 strain=OS185, ASM1732v1",7b49cd91,5112000,51,DNA,1000,5112,False,0.8865474742778767,0.8868147968221006,0.8866811355499886,0.8868147968221006,False
5000,0.0005033725963958522,0.0010360547036883548,0.0010360547036883548,0.0009780907668231612,/dev/fd/63,"GCF_007595215.1 Shewanella algae strain=melkephyllucas, ASM759521v1",8b3d2105,4826000,/dev/fd/63,"GCF_000017325.1 Shewanella baltica OS185 strain=OS185, ASM1732v1",7b49cd91,5112000,51,DNA,1000,5112,False,0.8729468991928931,0.8739329056966532,0.8734399024447732,0.8739329056966532,True
5000,0.0005014039310068191,0.0010277492291880781,0.0010277492291880781,0.0009780907668231612,/dev/fd/63,"GCF_001401775.1 Shewanella sp. P1-14-1 strain=P1-14-1, ASM140177v1",e57000ce,4865000,/dev/fd/63,"GCF_000017325.1 Shewanella baltica OS185 strain=OS185, ASM1732v1",7b49cd91,5112000,51,DNA,1000,5112,False,0.8729468991928931,0.8737949937146314,0.8733709464537622,0.8737949937146314,True
11000,0.0010959450034870978,0.002228525121555916,0.002228525121555916,0.0021517996870109544,/dev/fd/63,"GCA_002784445.1 Shewanella sp. CG_4_10_14_0_8_um_filter_42_13, ASM278444v1",374d9d91,4936000,/dev/fd/63,"GCF_000017325.1 Shewanella baltica OS185 strain=OS185, ASM1732v1",7b49cd91,5112000,51,DNA,1000,5112,False,0.8865474742778767,0.8871567143497877,0.8868520943138323,0.8871567143497877,False
5000,0.0004900519455062237,0.0009811616954474097,0.0009811616954474097,0.0009780907668231612,/dev/fd/63,"GCF_017580535.1 Shewanella algae strain=CCUG-50501, ASM1758053v1",6df7e6bc,5096000,/dev/fd/63,"GCF_000017325.1 Shewanella baltica OS185 strain=OS185, ASM1732v1",7b49cd91,5112000,51,DNA,1000,5112,False,0.8729468991928931,0.8730005579576107,0.8729737285752519,0.8730005579576107,True
5000,0.0004993009786299181,0.0010189525168127166,0.0010189525168127166,0.0009780907668231612,/dev/fd/63,"GCA_000956365.1 Shewanella algae strain=C6G3, ASM95636v1",6ac01046,4907000,/dev/fd/63,"GCF_000017325.1 Shewanella baltica OS185 strain=OS185, ASM1732v1",7b49cd91,5112000,51,DNA,1000,5112,False,0.8729468991928931,0.8736477281257347,0.8732973136593138,0.8736477281257347,True
9000,0.0009156577474819412,0.0019043588658484976,0.0019043588658484976,0.0017605633802816902,/dev/fd/63,"GCF_003855395.1 Shewanella livingstonensis strain=LMG 19866, ASM385539v1",175f3b8a,4726000,/dev/fd/63,"GCF_000017325.1 Shewanella baltica OS185 strain=OS185, ASM1732v1",7b49cd91,5112000,51,DNA,1000,5112,False,0.883066012406095,0.8844264881685165,0.8837462502873057,0.8844264881685165,False
93000,0.009521859322207433,0.019587194608256107,0.019587194608256107,0.018192488262910797,/dev/fd/63,"GCA_002783505.1 Shewanella sp. CG12_big_fil_rev_8_21_14_0_65_47_15, ASM278350v1",e273e971,4748000,/dev/fd/63,"GCF_000017325.1 Shewanella baltica OS185 strain=OS185, ASM1732v1",7b49cd91,5112000,51,DNA,1000,5112,False,0.9244432108512677,0.9257831234925175,0.9251131671718926,0.9257831234925175,False
39000,0.0038153003326159263,0.007629107981220657,0.007574286269178481,0.007629107981220657,/dev/fd/63,"GCF_006385775.1 Shewanella sp. LC2 strain=LC2, ASM638577v1",9f520e42,5149000,/dev/fd/63,"GCF_000017325.1 Shewanella baltica OS185 strain=OS185, ASM1732v1",7b49cd91,5112000,51,DNA,1000,5112,False,0.908824189225154,0.9086956833717713,0.9087599362984626,0.908824189225154,False
5000,0.0005456132693147098,0.0012324377618930244,0.0012324377618930244,0.0009780907668231612,/dev/fd/63,"GCF_017354985.1 Shewanella sp. FJAT-53720 strain=FJAT-53720, ASM1735498v1",6c89da1e,4057000,/dev/fd/63,"GCF_000017325.1 Shewanella baltica OS185 strain=OS185, ASM1732v1",7b49cd91,5112000,51,DNA,1000,5112,False,0.8729468991928931,0.8769123295975497,0.8749296143952214,0.8769123295975497,True
